model_id,drift_confidence,warning_confidence,two_side_option,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_141,0.0001,0.05,True,1,500,229,180554.47598253275,5.681222707423581,161.96943231441048,0.13273053705350085,0.11160005432511978,0.2790931026788566,0.2441311018222158,0.5781880583383281,0.7055819786714984,0.053368834397334336,0.10553991747689652,2.610954773869344,4.077814070351757,10.90874157046355,-13.768708252696895,-28.12389272800218,-8.848757936441633,4.200873362445415,151.76855895196508,1.480349344978166,3.828093158660845
model_142,0.0001,0.05,True,1,1000,229,180554.47598253275,5.681222707423581,98.6593886462882,0.16038127188835904,0.1327058470427885,0.3245118676600542,0.27613482801528205,0.4769427656853807,0.6893821810948705,0.06135032580609564,0.12742834276288212,3.4678282828282776,5.065008080808076,6.6593640998964645,-8.522698095049952,-17.305348503015274,-6.5462200526393435,4.074235807860262,92.33624454148472,1.6069868995633187,3.5561397379912667
model_143,0.0001,0.05,True,1,2000,229,180554.47598253275,5.681222707423581,57.52838427947598,0.1861255974469259,0.13391799629935017,0.3458927581969854,0.24799737918844547,0.27895351929515816,0.6169835074022075,0.06261561963743938,0.15139710988197938,4.92812307692308,6.703659487179487,3.918421580529781,-5.863869772193854,-10.991855303845421,-6.133938141739249,3.506550218340611,53.80349344978166,2.1746724890829694,2.47115866084425
model_144,0.0001,0.05,True,1,3000,229,180554.47598253275,5.681222707423581,41.38864628820961,0.17404960150013793,0.11797995378806261,0.2946495721883622,0.19465450295979356,0.19941286985982593,0.46298448248101476,0.060827582813779646,0.14995261780098587,5.202096774193547,6.659297849462365,2.859625414524771,-5.472054804409538,-9.146132450844041,-7.014928644947744,2.703056768558952,38.685589519650655,2.978165938864629,1.7674352256186314
model_145,0.0001,0.05,True,1,5000,229,180554.47598253275,5.681222707423581,27.11353711790393,0.15150910738100445,0.10807707248966446,0.22413690351893967,0.15927623916438854,0.14277259936455927,0.3122424932147511,0.06418734065221886,0.1440185854497291,4.8779879518072295,6.128071084337352,1.8959392640574528,-5.51673705865311,-7.916080719701254,-8.504838153893232,1.7641921397379912,25.349344978165938,3.9170305676855897,1.2048384279475979
model_146,0.0001,0.05,True,10,500,229,180554.47598253275,5.681222707423581,102.61135371179039,0.1355358666281359,0.11284387319796131,0.2806705678123091,0.24000149045520366,0.4548528126552786,0.6152371688590542,0.05811660928069971,0.09829503026438256,3.164010638297865,4.90512765957446,7.137829839520985,-9.48895117739659,-18.55434822211881,-7.737912043681768,3.6200873362445414,95.61135371179039,2.061135371179039,3.1573013100436698
model_147,0.0001,0.05,True,10,1000,229,180554.47598253275,5.681222707423581,71.2882096069869,0.15579828042376534,0.12586785874275383,0.3100700903765502,0.25433558006622303,0.3861459479812935,0.6016538980898087,0.0650178349264681,0.11413143341996064,3.866126984126982,5.545298412698404,4.979506134040677,-7.029908405946683,-13.342802752151968,-6.790491800529631,3.502183406113537,66.48908296943232,2.1790393013100435,2.891190684133916
model_148,0.0001,0.05,True,10,2000,229,180554.47598253275,5.681222707423581,46.27947598253275,0.1657317668200326,0.12009475356439295,0.30685896799481244,0.2199395194315123,0.25098065340487635,0.5204683556019287,0.06431417733883277,0.1256664433822884,4.9862333333333275,6.651463333333326,3.264496093412686,-5.565222510078558,-9.65656838052678,-6.772824684024753,2.965065502183406,43.19650655021834,2.7161572052401746,2.080029112081515
model_149,0.0001,0.05,True,10,3000,229,180554.47598253275,5.681222707423581,35.043668122270745,0.14498164597147203,0.10067204777692058,0.2439966110190799,0.16609461148353918,0.15607288649929288,0.37908195102839337,0.05415512592367406,0.11730350495258157,5.283042944785268,6.796831901840488,2.524146103721302,-5.512725469606418,-8.605618063667935,-7.7392049367678,2.2532751091703056,32.790393013100434,3.427947598253275,1.5185735080058231
model_150,0.0001,0.05,True,10,5000,229,180554.47598253275,5.681222707423581,24.04366812227074,0.12071122864597447,0.0792303180141959,0.1822233353919908,0.11767891357101316,0.1019708229379434,0.2518933787621175,0.048162555611993195,0.1052953278637398,5.4284109589041165,6.479304109589047,1.775938275855162,-5.670612912634876,-7.781267089536576,-9.034499797983154,1.502183406113537,22.541484716157207,4.179039301310044,0.9695953420669575
model_151,0.0001,0.05,True,50,500,229,180554.47598253275,5.681222707423581,61.2532751091703,0.14194026831523662,0.11527710038573352,0.26713838488381164,0.21902069993546452,0.3362365981907467,0.5056967809568631,0.07273026169423563,0.1152466233365151,3.784381502890175,5.449604624277456,4.251868424381774,-7.012028096196091,-12.473783888479808,-7.652329239355542,2.8951965065502185,57.11353711790393,2.7860262008733625,2.365496360989811
model_152,0.0001,0.05,True,50,1000,229,180554.47598253275,5.681222707423581,49.03930131004367,0.15287401030901515,0.11993262836258524,0.27981950513586495,0.22022417039237116,0.29562903168413057,0.49076868382352584,0.07635373509329423,0.1243764236229502,4.1757325581395355,5.823102325581395,3.418437492178453,-6.071752386144249,-10.433918472432062,-7.340451002388988,2.7816593886462884,45.724890829694324,2.8995633187772927,2.155129548762737
model_153,0.0001,0.05,True,50,2000,229,180554.47598253275,5.681222707423581,35.96943231441048,0.15180725691371055,0.10860798703299174,0.2576149881707635,0.18066253414755318,0.1853478046484725,0.4070434178801762,0.07152050520344776,0.12890211185100078,5.172084848484846,6.555261818181817,2.5313991640760305,-5.560728881636398,-8.749538954539595,-7.721782360468641,2.3231441048034935,33.61135371179039,3.3580786026200875,1.5770276564774381
model_154,0.0001,0.05,True,50,3000,229,180554.47598253275,5.681222707423581,28.724890829694324,0.142535099813685,0.09968487884131605,0.22856508260927927,0.15658095105474756,0.15073205471355997,0.3321080976134919,0.06402234044263165,0.12483054911609309,5.143179487179485,6.429225641025637,2.055669653380263,-5.530858808304931,-8.065159847281333,-8.368511782266513,1.8908296943231442,26.83406113537118,3.7903930131004366,1.2400553129548768
model_155,0.0001,0.05,True,50,5000,229,180554.47598253275,5.681222707423581,20.69868995633188,0.11674041054498024,0.07919452474108832,0.17048029897783007,0.11267210036395015,0.09825385035377329,0.22411991745731794,0.06070551032553691,0.11120443730144518,5.320196969696972,6.3698196969696985,1.523355441171027,-5.5368917613463315,-7.340122788742707,-9.176760963805348,1.3231441048034935,19.375545851528383,4.358078602620087,0.8747772925764189
model_156,0.0001,0.05,True,100,500,229,180554.47598253275,5.681222707423581,55.97379912663755,0.12985841439499182,0.1062275240800476,0.24572145046580146,0.20318051502287277,0.309497877539876,0.4634196985051082,0.06274853121977704,0.10618626561771041,3.7209500000000117,5.358508750000004,3.9100794859609165,-6.839406936141799,-11.835112829576829,-7.883038705581489,2.646288209606987,52.2532751091703,3.034934497816594,2.153554585152838
model_157,0.0001,0.05,True,100,1000,229,180554.47598253275,5.681222707423581,45.585152838427945,0.13767921686902498,0.10923155546274832,0.25301986705945134,0.2020705711645157,0.2665972131872466,0.4446223126418349,0.0663545511425286,0.11413728884364031,4.236475000000013,5.720178750000004,3.204746316290384,-6.091566708678775,-10.15401833203166,-7.689161857701022,2.519650655021834,42.60262008733624,3.1615720524017465,1.9556943231441044
model_158,0.0001,0.05,True,100,2000,229,180554.47598253275,5.681222707423581,33.81659388646288,0.13548091754321753,0.09900120289035606,0.23139182207998926,0.16668582308409058,0.172482925998852,0.3632907407117528,0.06202168166387597,0.1175467573933083,5.146710526315793,6.466692105263165,2.398615247944339,-5.65636950364169,-8.65829358615735,-8.085538466750672,2.096069868995633,31.689956331877728,3.5851528384279474,1.4432925764192128
model_159,0.0001,0.05,True,100,3000,229,180554.47598253275,5.681222707423581,27.209606986899562,0.12999838415676507,0.09233793444717409,0.2077545100833824,0.14564682938435594,0.138933706288574,0.2974390366889725,0.05735904057130275,0.11718468226015806,5.251661971830991,6.462015492957752,1.9547524209615368,-5.6112474273344795,-8.016808661232353,-8.639907858420475,1.7161572052401746,25.49344978165939,3.965065502183406,1.1364337700145553
model_160,0.0001,0.05,True,100,5000,229,180554.47598253275,5.681222707423581,19.676855895196507,0.11168331123983635,0.07921222222018821,0.16146299460017083,0.11242277290635373,0.0999361442849755,0.2064287515578294,0.056633858359511076,0.10823229488940303,5.2409677419354885,6.328114516129036,1.4513869928617533,-5.579289745853606,-7.301822171200998,-9.338110869424451,1.2358078602620088,18.441048034934497,4.445414847161572,0.8321222707423576
model_161,0.0005,0.001,False,1,500,229,180554.47598253275,5.681222707423581,170.0829694323144,0.13682434232208437,0.12168307522117339,0.2901004839839198,0.2642372767485482,0.6152049127485808,0.7292475234614972,0.05909333894855908,0.10806624224137443,2.3217961165048564,3.748834951456309,11.664831878217983,-14.287330785961094,-29.36876570324451,-8.934386253083577,4.331877729257642,159.0,1.3493449781659388,4.050858806404658
model_162,0.0005,0.001,False,1,1000,229,180554.47598253275,5.681222707423581,101.4235807860262,0.16643243977421077,0.14529904235622626,0.33799863835855704,0.3003068499064319,0.5192019802699227,0.7073082424610809,0.06876716397175599,0.12978943253224676,3.1466634146341486,4.739404878048782,7.001833899350384,-8.655872996764245,-17.67030207923651,-6.5460383681918675,4.209606986899563,94.7467248908297,1.4716157205240175,3.774727802037846
model_163,0.0005,0.001,False,1,2000,229,180554.47598253275,5.681222707423581,58.314410480349345,0.190336080273555,0.14396695635563475,0.3572030232219972,0.26654859332156494,0.3027706631354204,0.6250631600040796,0.06817117534524275,0.15250210820267687,4.818623115577892,6.445574874371858,4.090944608585134,-5.698394762543291,-10.879089405022807,-5.854772332133227,3.6331877729257642,54.419213973799124,2.0480349344978164,2.6375953420669576
model_164,0.0005,0.001,False,1,3000,229,180554.47598253275,5.681222707423581,41.79475982532751,0.1824135683621554,0.1286545330257607,0.31224257826975843,0.21168816279158684,0.20983660643948338,0.48102375547790394,0.06625430348362514,0.15310173050538448,5.155711229946525,6.841439572192517,2.9770813518479815,-5.367066402295095,-9.06467861291228,-6.828303965108774,2.8296943231441047,38.96506550218341,2.851528384279476,1.8489344978165936
model_165,0.0005,0.001,False,1,5000,229,180554.47598253275,5.681222707423581,27.14410480349345,0.15806783989556308,0.11293231006964584,0.2354687583740481,0.16288581190804086,0.1407420693157914,0.32240821512591356,0.060169080825489864,0.14654817168301892,4.933745664739884,5.934083236994222,1.9638067853277759,-5.550274600067631,-7.944334118485852,-8.562851827758083,1.7641921397379912,25.37991266375546,3.9170305676855897,1.2014352256186316
model_166,0.0005,0.001,False,10,500,229,180554.47598253275,5.681222707423581,99.33624454148472,0.140682374882098,0.1207612625737487,0.2806711833607433,0.243445421548772,0.4368241203811458,0.57190061130467,0.06121075541736935,0.10439278687255278,2.861307692307696,4.557757142857146,6.763641631888823,-9.509858551698986,-18.29325403828063,-8.08322631059157,3.475982532751092,92.62445414847161,2.2052401746724892,3.056270742358078
model_167,0.0005,0.001,False,10,1000,229,180554.47598253275,5.681222707423581,66.69868995633188,0.15829264820450484,0.13311109479339014,0.30342240388375835,0.25580267822751573,0.37435510018993196,0.5583487601532812,0.06827675807675998,0.1185748671593381,3.484755555555562,5.189426666666666,4.6273357328918,-6.93257826127164,-12.828673391903285,-7.102434626086821,3.3406113537117905,62.109170305676855,2.3406113537117905,2.813970887918486
model_168,0.0005,0.001,False,10,2000,229,180554.47598253275,5.681222707423581,43.13973799126637,0.1672895124448684,0.12554140775322575,0.2969258495876685,0.21683404119576252,0.23919467095680813,0.4760331086557647,0.06573124441967361,0.1295202140713684,4.660344827586212,6.354596551724138,3.0528466337909355,-5.526146715731949,-9.326029329182127,-7.049786195033061,2.8209606986899565,40.209606986899566,2.8602620087336246,2.0048384279475973
model_169,0.0005,0.001,False,10,3000,229,180554.47598253275,5.681222707423581,32.737991266375545,0.14696950992128485,0.10724456813926106,0.24337864061658634,0.17302809200387037,0.18101048315214766,0.35550053059364645,0.06139027448266426,0.11962275445358557,4.535762499999999,6.124386249999999,2.37887000924558,-5.361453534696943,-8.237724711041535,-7.761745894122899,2.1615720524017465,30.5764192139738,3.519650655021834,1.5175691411935954
model_170,0.0005,0.001,False,10,5000,229,180554.47598253275,5.681222707423581,22.554585152838428,0.12488740639847078,0.0913791396488305,0.18362665081474494,0.13125743559523384,0.12155316071319153,0.24560702412295013,0.05789322631286152,0.11094526579202604,4.560148148148147,5.790352592592593,1.6804197804698366,-5.461518930215135,-7.425186421272474,-8.90763278293974,1.4759825327510918,21.078602620087338,4.205240174672489,1.0360145560407568
model_171,0.0005,0.001,False,50,500,229,180554.47598253275,5.681222707423581,46.99126637554585,0.14127524607185102,0.11425857312605318,0.24401997755213414,0.19766506174192722,0.24437998960539417,0.4052396653636058,0.0635056306405475,0.11791800424409218,3.931901840490801,5.408593865030678,3.1412508326856763,-6.540529596992325,-10.736596066798015,-8.259090248552361,2.3755458515283845,43.877729257641924,3.3056768558951966,1.8962096069868994
model_172,0.0005,0.001,False,50,1000,229,180554.47598253275,5.681222707423581,38.43668122270742,0.14742431341230333,0.11515107874695307,0.24723219126926377,0.19256412546474957,0.21669005068054645,0.391570046245104,0.06525706305218715,0.1246074169040715,4.233777777777779,5.680459259259262,2.6512739369700653,-5.933487898579546,-9.347310303259356,-8.130506827244009,2.2489082969432315,35.877729257641924,3.432314410480349,1.7091732168850073
model_173,0.0005,0.001,False,50,2000,229,180554.47598253275,5.681222707423581,29.663755458515283,0.14495546153964808,0.10796544345107953,0.23035215533947115,0.1692831775501279,0.15983355878359728,0.33327440462041025,0.06338342355498106,0.12663248378924152,4.826091503267978,6.112773856209158,2.0848947093285317,-5.502315167912914,-8.119068727020354,-8.276907820673605,1.9301310043668123,27.72052401746725,3.7510917030567685,1.3534847161572041
model_174,0.0005,0.001,False,50,3000,229,180554.47598253275,5.681222707423581,24.43231441048035,0.13334443228206805,0.09699375781367217,0.20033651218798154,0.14431693952170285,0.1298326445224724,0.28005484825418037,0.06067637661067633,0.12081023560117467,4.8076000000000025,6.065306206896555,1.7856877534038476,-5.444835314121958,-7.583330866889382,-8.694364830314665,1.6244541484716157,22.807860262008735,4.056768558951965,1.1189228529839876
model_175,0.0005,0.001,False,50,5000,229,180554.47598253275,5.681222707423581,18.200873362445414,0.10465612860222762,0.07922605154240153,0.14252447923503714,0.10775386969439855,0.09413847027191491,0.1822248095398622,0.056718304702126285,0.10495701300025134,4.460758620689659,5.521627586206904,1.371222214622921,-5.6041323448750315,-7.189765262461104,-9.544940340230466,1.1310043668122272,17.069868995633186,4.550218340611353,0.8033886462882093
model_176,0.0005,0.001,False,100,500,229,180554.47598253275,5.681222707423581,39.29694323144105,0.1251260657187731,0.10077932658728192,0.21894201810761502,0.17640986145761697,0.21875854081415347,0.36436040912023443,0.056322303384802666,0.10356141865295401,3.927108108108119,5.485108108108119,2.786347599724453,-6.248938618822623,-9.722992609020444,-8.564313370448604,2.0655021834061134,36.7292576419214,3.6157205240174672,1.6222678311499261
model_177,0.0005,0.001,False,100,1000,229,180554.47598253275,5.681222707423581,33.50218340611354,0.13048464252537564,0.10269185255086928,0.22160207250849034,0.17407600474236293,0.1999524560692041,0.35266892253791815,0.06073380435754334,0.11002562213643548,4.191877551020419,5.690695238095248,2.391706002461722,-5.843172113032588,-8.799021816444032,-8.474417567003721,1.9694323144104804,31.30131004366812,3.7117903930131004,1.4962008733624443
model_178,0.0005,0.001,False,100,2000,229,180554.47598253275,5.681222707423581,26.5764192139738,0.13178970308641816,0.09676020043733985,0.21226054248092255,0.1539085140825064,0.1495004260801846,0.3108846604062376,0.057989485385869934,0.11466403812024052,4.8606197183098665,6.195857746478883,1.9146579447887322,-5.474665713041458,-7.805165251598567,-8.53212336734369,1.7292576419213974,24.842794759825328,3.9519650655021836,1.2027831149927208
model_179,0.0005,0.001,False,100,3000,229,180554.47598253275,5.681222707423581,22.292576419213972,0.12183163520714996,0.0881498252051601,0.18552993712448806,0.13347576750240972,0.12436485903285285,0.2597700020959718,0.05587217802514656,0.1104551146773367,4.7565454545454635,6.076937878787888,1.653193524581321,-5.469871819499235,-7.413830047230925,-8.94330755279496,1.445414847161572,20.847161572052403,4.235807860262009,0.9973944687045119
model_180,0.0005,0.001,False,100,5000,229,180554.47598253275,5.681222707423581,16.729257641921397,0.09714996572912893,0.07146398215076702,0.1342087107050064,0.09857324969328687,0.08523509840617469,0.17679346903916646,0.05115100113196285,0.09884197903683481,4.558017391304356,5.561166956521745,1.2785594559285611,-5.610623653172803,-7.062719512500729,-9.692435985517573,1.0131004366812226,15.716157205240174,4.668122270742358,0.7102474526928666
model_181,0.0005,0.001,True,1,500,229,180554.47598253275,5.681222707423581,183.9301310043668,0.13934969188761429,0.1218916156236788,0.2955736540192613,0.26779780153532323,0.6668160078640428,0.7735946428632018,0.0639335209558516,0.11161224484627226,2.22109433962264,3.6129773584905616,12.723760650640488,-15.025433914062209,-31.344010661182864,-8.778809295960396,4.615720524017467,172.02183406113537,1.0655021834061136,4.29875691411936
model_182,0.0005,0.001,True,1,1000,229,180554.47598253275,5.681222707423581,109.67685589519651,0.17208394217489506,0.14912332047687052,0.35128526165984825,0.31236325079762955,0.566702839715298,0.7588116577745398,0.07571319535793321,0.13512132398721,3.051273584905658,4.584112264150941,7.583193420492319,-8.97296430020099,-18.73540911389279,-6.248947133529763,4.467248908296943,102.55458515283843,1.2139737991266375,4.000899563318777
model_183,0.0005,0.001,True,1,2000,229,180554.47598253275,5.681222707423581,62.724890829694324,0.20168697523133144,0.150930277176758,0.3824681051542341,0.28417164209287266,0.3576435637314137,0.6880599339724693,0.07626598529463237,0.16213874483244015,4.642796116504856,6.442511650485435,4.350824959478499,-5.686103748229691,-11.264349328748004,-5.394797551856996,3.903930131004367,58.54585152838428,1.777292576419214,2.8061775836972345
model_184,0.0005,0.001,True,1,3000,229,180554.47598253275,5.681222707423581,44.79475982532751,0.18906289767744713,0.13179938985528256,0.3228721807573097,0.21699746552407434,0.2285331313233959,0.509090717342708,0.07306522852298632,0.1628082387509483,5.004319587628863,6.633850515463916,3.136907828693923,-5.3631275108939915,-9.33885250079554,-6.519369819436667,2.960698689956332,41.83406113537118,2.7205240174672487,1.952413391557496
model_185,0.0005,0.001,True,1,5000,229,180554.47598253275,5.681222707423581,28.934497816593886,0.16320298249318313,0.11564151748844177,0.2456521918828646,0.17037508706734453,0.15280167145695017,0.34215698071657485,0.0695173960190318,0.15280048678676456,5.004764044943821,6.057470786516855,2.068036532500977,-5.5530453388079515,-8.115227211198295,-8.376757896062562,1.8689956331877728,27.065502183406114,3.8122270742358078,1.2463871906841344
model_186,0.0005,0.001,True,10,500,229,180554.47598253275,5.681222707423581,124.34497816593887,0.13666528497339533,0.11634799423701202,0.287072398079369,0.24939213339180838,0.507004854750809,0.6505952926258604,0.05791291525035221,0.09906949182772158,2.850210526315791,4.59304736842105,8.439235468827357,-11.019847648741894,-22.04140734302389,-8.063652954439323,3.890829694323144,116.117903930131,1.7903930131004366,3.4734061135371177
model_187,0.0005,0.001,True,10,1000,229,180554.47598253275,5.681222707423581,81.76419213973799,0.1587085432397339,0.13165061938847378,0.3194462420396088,0.26824769347724653,0.4383647640711602,0.6367497801738747,0.06528723729789551,0.1156933490598342,3.5595368421052633,5.224820000000002,5.614317851088547,-7.597305391466646,-14.859429277613085,-6.686767465860678,3.7685589519650655,76.29257641921397,1.9126637554585153,3.2219854439592432
model_188,0.0005,0.001,True,10,2000,229,180554.47598253275,5.681222707423581,51.03493449781659,0.17467509785706606,0.12874410019088028,0.3262620588851716,0.23525569696508816,0.26122934027185246,0.564052536711797,0.06623714789922461,0.13141442612017967,4.901362162162158,6.705941621621616,3.5407168879379305,-5.682256498601631,-10.208282607103751,-6.493479252210834,3.1965065502183405,47.685589519650655,2.48471615720524,2.264151382823873
model_189,0.0005,0.001,True,10,3000,229,180554.47598253275,5.681222707423581,37.93886462882096,0.1647439751483917,0.11506539768719017,0.2825169800317822,0.19106533717996757,0.18962076147729884,0.43623123850776047,0.05786298922274796,0.1313985307149212,5.1130229885057465,6.832640229885054,2.6566773691651173,-5.31660075215872,-8.660715843943533,-7.159827049061073,2.5283842794759823,35.41048034934498,3.1528384279475983,1.7296855895196508
model_190,0.0005,0.001,True,10,5000,229,180554.47598253275,5.681222707423581,25.624454148471617,0.12628805133581217,0.09037296911224646,0.19035436599146377,0.13597125182686862,0.12325206652524916,0.2606677315321035,0.05619556322381599,0.10922979631836793,4.6154054054054106,5.934872972972974,1.8772176559830074,-5.6237866502597775,-7.878065241404116,-8.841625520626474,1.5851528384279476,24.03930131004367,4.096069868995633,1.1030101892285296
model_191,0.0005,0.001,True,50,500,229,180554.47598253275,5.681222707423581,70.62445414847161,0.15021539249635735,0.1198067710347825,0.2841512332067768,0.22793620314890894,0.3458459961991942,0.5456400190698932,0.06594074220627835,0.11799564389222031,3.8181878453038762,5.558329281767962,4.76275577332259,-7.5244924365214265,-13.839129131184162,-7.537479766045954,3.165938864628821,65.95633187772926,2.51528384279476,2.612721979621543
model_192,0.0005,0.001,True,50,1000,229,180554.47598253275,5.681222707423581,54.951965065502186,0.16036844570874326,0.12263078937652251,0.2950182881384768,0.2260174003886006,0.3001396871387881,0.5248002632410543,0.06858879367460213,0.12703839859588043,4.3706000000000085,5.985515555555565,3.780096372026297,-6.312895357660654,-11.215375078095871,-7.123664231067501,3.017467248908297,51.31004366812227,2.663755458515284,2.3370625909752536
model_193,0.0005,0.001,True,50,2000,229,180554.47598253275,5.681222707423581,39.39737991266376,0.1600046779508141,0.11315142843394256,0.2744271984254358,0.19015236264300583,0.19416307748249695,0.43962145540619724,0.06801017522800136,0.13199442291642755,5.06056321839081,6.614421839080467,2.720621783841298,-5.6138017857351015,-9.109903845812784,-7.468370843032506,2.519650655021834,36.842794759825324,3.1615720524017465,1.7097001455604066
model_194,0.0005,0.001,True,50,3000,229,180554.47598253275,5.681222707423581,31.087336244541486,0.15027620134608236,0.10338701837289975,0.2402732547823721,0.16129216620555742,0.15171386217173527,0.355447636246506,0.05749961263355387,0.12887671815539736,5.170073170731717,6.528089024390253,2.176699065034859,-5.574428596199118,-8.319590397908355,-8.219314944252798,2.017467248908297,29.069868995633186,3.663755458515284,1.3590742358078594
model_195,0.0005,0.001,True,50,5000,229,180554.47598253275,5.681222707423581,22.139737991266376,0.12316361540703945,0.08178205527066544,0.17728043322318293,0.11545986282932191,0.09835617154201792,0.23584989624355152,0.05586194005034282,0.1149290260668205,5.34551079136692,6.435919424460444,1.6007529466496748,-5.594924188851276,-7.534094042795347,-9.114422231311554,1.4104803493449782,20.729257641921397,4.270742358078603,0.91629694323144
model_196,0.0005,0.001,True,100,500,229,180554.47598253275,5.681222707423581,60.82096069868996,0.13549542541835752,0.10844268554325015,0.26329824195209,0.21124453818286404,0.3205758604069675,0.5041732801975546,0.06287348450971615,0.10476035286934506,3.873149700598813,5.636437125748508,4.231917161218201,-7.0326794275989455,-12.458195209741186,-7.7085678247374325,2.873362445414847,56.7117903930131,2.8078602620087336,2.335720524017468
model_197,0.0005,0.001,True,100,1000,229,180554.47598253275,5.681222707423581,48.97816593886463,0.14607223680769962,0.11178066095372918,0.2751921166813192,0.21061015949385256,0.2792201052508014,0.4884009421095216,0.06681009275794363,0.11440527114181386,4.3768622754491116,6.0986059880239605,3.4209723618972383,-6.144163209585353,-10.513297232019815,-7.422478294437993,2.7467248908296944,45.70742358078603,2.9344978165938866,2.100838427947598
model_198,0.0005,0.001,True,100,2000,229,180554.47598253275,5.681222707423581,36.082969432314414,0.14509403614684263,0.10105407604302213,0.25250610909249727,0.17199954075438778,0.17711292938302955,0.40227793619458146,0.06171940608843495,0.11879967017251421,5.3200875000000085,6.768077500000004,2.525215238317102,-5.658621284173666,-8.87092711015505,-7.838494572056337,2.2532751091703056,33.799126637554586,3.427947598253275,1.5138282387190682
model_199,0.0005,0.001,True,100,3000,229,180554.47598253275,5.681222707423581,28.890829694323145,0.13535572097279042,0.09147680369133344,0.2182355039352222,0.14337860479232245,0.1266039266553009,0.31992972314382534,0.05347958526458819,0.11590393804449799,5.45993333333334,6.7488040000000025,2.071212481725714,-5.649303741852027,-8.210492361236646,-8.517181047880241,1.8122270742358078,27.078602620087338,3.868995633187773,1.1825705967976705
model_200,0.0005,0.001,True,100,5000,229,180554.47598253275,5.681222707423581,20.716157205240176,0.11733790302236057,0.07791789649235747,0.17403861405482585,0.11320774389299063,0.1008526244141451,0.23609021305206768,0.05620680870678609,0.10957768414146547,5.335328467153286,6.423639416058399,1.51972953663984,-5.595332153984289,-7.412493278213348,-9.250070369162337,1.314410480349345,19.40174672489083,4.366812227074236,0.8638107714701599
model_201,0.0005,0.005,False,1,500,229,180554.47598253275,5.681222707423581,170.0829694323144,0.13682434232208437,0.12168307522117339,0.2901004839839198,0.2642372767485482,0.6152049127485808,0.7292475234614972,0.05909333894855908,0.10806624224137443,2.3217961165048564,3.748834951456309,11.664831878217983,-14.287330785961094,-29.36876570324451,-8.934386253083577,4.331877729257642,159.0,1.3493449781659388,4.050858806404658
model_202,0.0005,0.005,False,1,1000,229,180554.47598253275,5.681222707423581,101.4235807860262,0.16643243977421077,0.14529904235622626,0.33799863835855704,0.3003068499064319,0.5192019802699227,0.7073082424610809,0.06876716397175599,0.12978943253224676,3.1466634146341486,4.739404878048782,7.001833899350384,-8.655872996764245,-17.67030207923651,-6.5460383681918675,4.209606986899563,94.7467248908297,1.4716157205240175,3.774727802037846
model_203,0.0005,0.005,False,1,2000,229,180554.47598253275,5.681222707423581,58.314410480349345,0.190336080273555,0.14396695635563475,0.3572030232219972,0.26654859332156494,0.3027706631354204,0.6250631600040796,0.06817117534524275,0.15250210820267687,4.818623115577892,6.445574874371858,4.090944608585134,-5.698394762543291,-10.879089405022807,-5.854772332133227,3.6331877729257642,54.419213973799124,2.0480349344978164,2.6375953420669576
model_204,0.0005,0.005,False,1,3000,229,180554.47598253275,5.681222707423581,41.79475982532751,0.1824135683621554,0.1286545330257607,0.31224257826975843,0.21168816279158684,0.20983660643948338,0.48102375547790394,0.06625430348362514,0.15310173050538448,5.155711229946525,6.841439572192517,2.9770813518479815,-5.367066402295095,-9.06467861291228,-6.828303965108774,2.8296943231441047,38.96506550218341,2.851528384279476,1.8489344978165936
model_205,0.0005,0.005,False,1,5000,229,180554.47598253275,5.681222707423581,27.14410480349345,0.15806783989556308,0.11293231006964584,0.2354687583740481,0.16288581190804086,0.1407420693157914,0.32240821512591356,0.060169080825489864,0.14654817168301892,4.933745664739884,5.934083236994222,1.9638067853277759,-5.550274600067631,-7.944334118485852,-8.562851827758083,1.7641921397379912,25.37991266375546,3.9170305676855897,1.2014352256186316
model_206,0.0005,0.005,False,10,500,229,180554.47598253275,5.681222707423581,99.33624454148472,0.140682374882098,0.1207612625737487,0.2806711833607433,0.243445421548772,0.4368241203811458,0.57190061130467,0.06121075541736935,0.10439278687255278,2.861307692307696,4.557757142857146,6.763641631888823,-9.509858551698986,-18.29325403828063,-8.08322631059157,3.475982532751092,92.62445414847161,2.2052401746724892,3.056270742358078
model_207,0.0005,0.005,False,10,1000,229,180554.47598253275,5.681222707423581,66.69868995633188,0.15829264820450484,0.13311109479339014,0.30342240388375835,0.25580267822751573,0.37435510018993196,0.5583487601532812,0.06827675807675998,0.1185748671593381,3.484755555555562,5.189426666666666,4.6273357328918,-6.93257826127164,-12.828673391903285,-7.102434626086821,3.3406113537117905,62.109170305676855,2.3406113537117905,2.813970887918486
model_208,0.0005,0.005,False,10,2000,229,180554.47598253275,5.681222707423581,43.13973799126637,0.1672895124448684,0.12554140775322575,0.2969258495876685,0.21683404119576252,0.23919467095680813,0.4760331086557647,0.06573124441967361,0.1295202140713684,4.660344827586212,6.354596551724138,3.0528466337909355,-5.526146715731949,-9.326029329182127,-7.049786195033061,2.8209606986899565,40.209606986899566,2.8602620087336246,2.0048384279475973
