model_id,delta,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_50,0.005,300,1000,229,180554.47598253275,5.681222707423581,129.77729257641923,0.16885095513255305,0.1614674758506507,0.41876133371759083,0.40035342996988404,0.7863158482924729,0.9777427085287347,0.07140813974508572,0.10204929561021164,2.6365851528384234,4.067667248908293,10.00085815286775,-8.840949467977659,-20.172872870368433,-4.4326296881796505,5.497816593886463,120.27947598253274,0.18340611353711792,5.202719068413392
model_51,0.005,300,2000,229,180554.47598253275,5.681222707423581,74.48471615720524,0.22179699577194384,0.16907322736421232,0.48272315303351027,0.3591764932755716,0.4218810226933782,0.9012276354236282,0.06872664487186829,0.14209268260810828,4.760812227074231,6.801319650655023,5.636709042424397,-5.256752757208348,-11.818226031303961,-3.674706076492419,4.816593886462882,69.31004366812228,0.8646288209606987,3.4851994177583707
model_52,0.005,300,3000,229,180554.47598253275,5.681222707423581,52.68122270742358,0.2180812545843755,0.15561214795016898,0.421101643644186,0.2903477283841333,0.29705060116696386,0.692583011360304,0.06721666978975868,0.1499860696633502,5.256089686098648,7.05422959641255,3.9537873580199125,-5.017897636565619,-9.663647872623429,-5.262708108056365,3.650655021834061,49.03056768558952,2.03056768558952,2.439665211062592
model_53,0.005,300,4000,229,180554.47598253275,5.681222707423581,40.8646288209607,0.19588089007051845,0.13623450707362653,0.3463433957217312,0.23538970569865456,0.24262285649390708,0.51345573469257,0.06692793329061092,0.14208730091121918,5.338185365853648,6.725541463414628,3.094044404633091,-5.280958335859435,-8.887882363267883,-6.805007239185779,2.7161572052401746,38.148471615720524,2.965065502183406,1.803388646288212
model_54,0.005,300,5000,229,180554.47598253275,5.681222707423581,33.19213973799127,0.1909417832201609,0.1327902201139137,0.30654394438442045,0.20773242765770072,0.19781692463428913,0.4323526271798812,0.06822424778303768,0.14922634852592515,5.376768472906402,6.4376049261083725,2.478681618217465,-5.296595674500402,-8.214715793652987,-7.5755268812996555,2.2620087336244543,30.930131004366814,3.4192139737991267,1.474852983988355
model_55,0.01,10,500,229,180554.47598253275,5.681222707423581,95.39301310043668,0.1600916411865989,0.14502307310109783,0.3678850916088049,0.3313933340370463,0.6438892435874198,0.8333673305032154,0.07468260102289052,0.10713107145255628,2.6795656108597314,4.467454298642538,9.420842265683376,-6.77905895375299,-14.212975015821954,-5.241140224028553,4.419213973799127,86.5589519650655,1.262008733624454,3.879566229985443
model_56,0.01,10,1000,229,180554.47598253275,5.681222707423581,67.54585152838428,0.1940173490124524,0.16764960434908296,0.41722927166194007,0.3571644206452148,0.5265817177228685,0.8150345719155121,0.08362071758582525,0.1345872272094202,3.534995475113124,5.345246153846156,6.39298890787844,-5.122885415183449,-10.552691050027999,-4.735493514791742,4.279475982532751,61.61572052401747,1.4017467248908297,3.541097525473071
model_57,0.01,10,2000,229,180554.47598253275,5.681222707423581,45.22707423580786,0.22136648388354796,0.1685228874616608,0.4315419244527734,0.3192772337253669,0.3371258561343329,0.7205327723051843,0.08347595615818877,0.16035613169864804,4.923862385321102,6.595128440366973,4.064807934187508,-4.380727595842032,-8.099813916449115,-5.298477011957704,3.593886462882096,41.45414847161572,2.087336244541485,2.5019301310043662
model_58,0.01,10,3000,229,180554.47598253275,5.681222707423581,34.55021834061135,0.202755859092376,0.14532138648108864,0.3573116740033175,0.24851194055707665,0.25281605756175496,0.5465746913987346,0.0841785189788235,0.15399985438336894,5.192660287081342,6.700067942583733,3.020209590526705,-4.681427917501534,-7.557198127287444,-6.632189100818186,2.7816593886462884,31.768558951965066,2.8995633187772927,1.8235487627365354
model_59,0.01,10,4000,229,180554.47598253275,5.681222707423581,28.21834061135371,0.18629413263248343,0.13578634892820873,0.3024994131994239,0.21288614081531607,0.20694650805426557,0.4289730979269895,0.0826345938824534,0.1521875305888985,5.029020618556706,6.2636268041237155,2.4399019592582474,-5.003057242105604,-7.371171297041658,-7.709829908960721,2.1397379912663754,26.078602620087338,3.541484716157205,1.4315778748180485
model_60,0.01,10,5000,229,180554.47598253275,5.681222707423581,23.83406113537118,0.16504177631733138,0.11037387308256409,0.25933456155838563,0.17084784917205878,0.1537046440302284,0.3612799528866829,0.06864052384335124,0.14216423097831618,5.41706741573034,6.5018730337078665,2.049591788679512,-5.084798743747638,-7.082090416881818,-8.230257710673998,1.834061135371179,22.0,3.8471615720524017,1.2011470160116444
model_61,0.01,25,500,229,180554.47598253275,5.681222707423581,123.17903930131004,0.1424947473861451,0.13623780010604888,0.3541659144826262,0.33793496793305494,0.76370456433711,0.900582165002278,0.06654399706262083,0.0902070952055486,2.121292035398228,3.7192238938053044,12.170336979915243,-8.26347508219133,-17.973726317137345,-5.2162097267270555,4.873362445414847,112.02620087336244,0.8078602620087336,4.543764192139738
model_62,0.01,25,1000,229,180554.47598253275,5.681222707423581,82.90829694323143,0.1837937522877743,0.16682625610094723,0.41867527369215,0.3785714976575485,0.6335909662874729,0.8815328758207001,0.07992494878663498,0.12182648293214474,3.153566371681414,4.8889681415929145,7.783637237907256,-5.6357657450945275,-12.377511657869153,-4.20812422975525,4.7336244541484715,75.8471615720524,0.9475982532751092,4.13787481804949
model_63,0.01,25,2000,229,180554.47598253275,5.681222707423581,53.06113537117904,0.22086375910193293,0.1706102115202165,0.45245567116341906,0.3393988265475462,0.36392894751166005,0.8007609659227949,0.07852102562027459,0.15284536248123246,4.750924444444441,6.691575999999998,4.685086982514662,-4.334313978363812,-8.74577671220887,-4.517228899650889,4.109170305676856,48.68995633187773,1.5720524017467248,2.9674963609898106
model_64,0.01,25,3000,229,180554.47598253275,5.681222707423581,39.47598253275109,0.20491092364856647,0.14510963911776803,0.38216998913642514,0.26137653164547375,0.2502837320940326,0.6088931087036661,0.07282201085897891,0.15019195185609177,5.254571428571423,6.721132718894004,3.4129205734439063,-4.628755349032542,-7.946429966553231,-6.074721533721979,3.056768558951965,36.419213973799124,2.6244541484716155,2.036212518195051
model_65,0.01,25,4000,229,180554.47598253275,5.681222707423581,31.77292576419214,0.1867638670497618,0.13278819836453482,0.30988207645675736,0.21420496364923375,0.19863734390449006,0.43970352042853966,0.07728965802593137,0.1476002662550239,5.280696969696965,6.425332323232318,2.7016600075642567,-5.146691991107116,-7.847203186778153,-7.569362157463737,2.296943231441048,29.475982532751093,3.3842794759825328,1.5226928675400286
model_66,0.01,25,5000,229,180554.47598253275,5.681222707423581,26.524017467248907,0.16936885912434005,0.1152327256478762,0.26536446622233756,0.17687716951050292,0.1630618949364133,0.3608547031357204,0.07056073836315814,0.1408143802248822,5.449377049180322,6.460841530054641,2.24652299134324,-5.139159026398445,-7.386712357003694,-8.059050483366562,1.9170305676855894,24.606986899563317,3.7641921397379914,1.258011644832605
model_67,0.01,50,500,229,180554.47598253275,5.681222707423581,153.58515283842794,0.12954468589232893,0.12439865393594282,0.34026986942654763,0.32751953876819195,0.8550132285586948,0.9384417014329678,0.05795052254557282,0.07805731709462076,1.9730087719298215,3.2927385964912297,14.708630283409834,-10.110421898778776,-22.46222188088474,-5.327535008162475,5.235807860262009,140.07860262008734,0.44541484716157204,4.988599708879184
model_68,0.01,50,1000,229,180554.47598253275,5.681222707423581,98.4061135371179,0.17696092815677542,0.16365973159748162,0.42049338072691017,0.38855309087669154,0.7150162082829691,0.9251389197895749,0.0727278373278247,0.11073382410368549,3.0052017543859617,4.505064035087717,8.888009223170764,-6.312361904092206,-14.441332971321506,-3.833029208905504,5.139737991266376,90.13100436681222,0.5414847161572053,4.6787248908296935
model_69,0.01,50,2000,229,180554.47598253275,5.681222707423581,60.31004366812227,0.2180191434006491,0.1671604598866985,0.46067899479220714,0.3456814282738736,0.38842969507302927,0.8317803411304567,0.07361711794859492,0.14418438792844046,4.847771929824562,6.697976315789477,5.184981381524994,-4.458821789394521,-9.540842380946788,-3.9876804892515754,4.397379912663755,55.572052401746724,1.2838427947598254,3.159091703056768
