model_id,drift_confidence,warning_confidence,lambda_option,two_side_option,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_734,0.0005,0.001,0.1,False,50,3000,22,525000.0,26.90909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.5,26.90909090909091,0.0
model_735,0.0005,0.001,0.1,False,50,5000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_736,0.0005,0.001,0.1,False,100,500,22,525000.0,26.90909090909091,1.8181818181818181,0.03358194835467562,0.03358194835467562,0.03494695708170772,0.03494695708170772,0.03708513708513708,0.03708513708513708,0.04053030303030302,0.06969696969696969,2.0336,2.0336,0.02857142857142855,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,1.0,26.681818181818183,0.22727272727272727
model_737,0.0005,0.001,0.1,False,100,1000,22,525000.0,26.90909090909091,1.0454545454545454,0.04035631433956793,0.03996218380455125,0.037057485087376385,0.036682536874371535,0.00505050505050505,0.03708513708513708,0.011363636363636364,0.08225108225108224,4.0512,4.0512,0.018181818181818164,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,0.6363636363636364,26.681818181818183,0.2245151515151515
model_738,0.0005,0.001,0.1,False,100,2000,22,525000.0,26.90909090909091,0.5909090909090909,0.04080578512396694,0.014649390231303832,0.03475966804280056,0.011296916306714503,0.0,0.03383838383838384,0.0,0.07954545454545454,8.121,8.121,0.011688311688311666,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.4090909090909091,26.727272727272727,0.056939393939393915
model_739,0.0005,0.001,0.1,False,100,3000,22,525000.0,26.90909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014285714285714268,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.5,26.90909090909091,0.0
model_740,0.0005,0.001,0.1,False,100,5000,22,525000.0,26.90909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010389610389610367,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.36363636363636365,26.90909090909091,0.0
model_741,0.0005,0.001,0.1,True,1,500,22,525000.0,26.90909090909091,0.8181818181818182,0.01680705657978385,0.01680705657978385,0.01139623244402656,0.01139623244402656,0.010569985569985568,0.010569985569985568,0.04545454545454545,0.056818181818181816,1.92,1.92,0.012987012987012964,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.45454545454545453,26.772727272727273,0.13636363636363635
model_742,0.0005,0.001,0.1,True,1,1000,22,525000.0,26.90909090909091,0.5454545454545454,0.011707988980716249,0.011707988980716249,0.007908757908757905,0.007908757908757905,0.007323232323232323,0.007323232323232323,0.03409090909090909,0.03787878787878787,3.958,3.958,0.011688311688311664,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.4090909090909091,26.818181818181817,0.09090909090909091
model_743,0.0005,0.001,0.1,True,1,2000,22,525000.0,26.90909090909091,0.4090909090909091,0.008264462809917354,0.002824576753909482,0.005476451259583786,0.0017706073293572546,0.0,0.00505050505050505,0.0,0.022727272727272728,8.076,8.076,0.010389610389610364,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.36363636363636365,26.863636363636363,0.014575757575757568
model_744,0.0005,0.001,0.1,True,1,3000,22,525000.0,26.90909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.011688311688311664,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.4090909090909091,26.90909090909091,0.0
model_745,0.0005,0.001,0.1,True,1,5000,22,525000.0,26.90909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010389610389610364,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.36363636363636365,26.90909090909091,0.0
model_746,0.0005,0.001,0.1,True,10,500,22,525000.0,26.90909090909091,0.8636363636363636,0.01680705657978385,0.01680705657978385,0.01139623244402656,0.01139623244402656,0.010569985569985568,0.010569985569985568,0.04545454545454545,0.056818181818181816,1.9413333333333334,1.9413333333333334,0.014285714285714261,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.5,26.772727272727273,0.13636363636363635
model_747,0.0005,0.001,0.1,True,10,1000,22,525000.0,26.90909090909091,0.5909090909090909,0.011707988980716249,0.011707988980716249,0.007908757908757905,0.007908757908757905,0.007323232323232323,0.007323232323232323,0.03409090909090909,0.03787878787878787,3.958,3.958,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.45454545454545453,26.818181818181817,0.09090909090909091
model_748,0.0005,0.001,0.1,True,10,2000,22,525000.0,26.90909090909091,0.5,0.012396694214876032,0.004286856680679432,0.007973953757086281,0.0026308571358989456,0.0,0.007323232323232323,0.0,0.045454545454545456,8.006,8.006,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.4090909090909091,26.818181818181817,0.030212121212121214
model_749,0.0005,0.001,0.1,True,10,3000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_750,0.0005,0.001,0.1,True,10,5000,22,525000.0,26.90909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.4090909090909091,26.90909090909091,0.0
model_751,0.0005,0.001,0.1,True,50,500,22,525000.0,26.90909090909091,1.0454545454545454,0.039534329307056575,0.039534329307056575,0.034123505171299286,0.034123505171299286,0.0332972582972583,0.0332972582972583,0.053030303030303025,0.07954545454545454,2.081,2.081,0.015584415584415555,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.5454545454545454,26.727272727272727,0.18181818181818182
model_752,0.0005,0.001,0.1,True,50,1000,22,525000.0,26.90909090909091,0.7272727272727273,0.017389807162534434,0.01731516798962177,0.01145989427239427,0.011410561373057264,0.007323232323232323,0.010569985569985568,0.026515151515151512,0.0606060606060606,4.010666666666666,4.010666666666666,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.5,26.772727272727273,0.13572727272727272
model_753,0.0005,0.001,0.1,True,50,2000,22,525000.0,26.90909090909091,0.5454545454545454,0.012396694214876032,0.004112712811653418,0.007973953757086281,0.0025251173909529275,0.0,0.007323232323232323,0.0,0.045454545454545456,8.116,8.116,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.45454545454545453,26.818181818181817,0.02854545454545453
model_754,0.0005,0.001,0.1,True,50,3000,22,525000.0,26.90909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.5,26.90909090909091,0.0
model_755,0.0005,0.001,0.1,True,50,5000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_756,0.0005,0.001,0.1,True,100,500,22,525000.0,26.90909090909091,1.8181818181818181,0.03358194835467562,0.03358194835467562,0.03494695708170772,0.03494695708170772,0.03708513708513708,0.03708513708513708,0.04053030303030302,0.06969696969696969,2.0336,2.0336,0.02857142857142855,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,1.0,26.681818181818183,0.22727272727272727
model_757,0.0005,0.001,0.1,True,100,1000,22,525000.0,26.90909090909091,1.0454545454545454,0.04035631433956793,0.03996218380455125,0.037057485087376385,0.036682536874371535,0.00505050505050505,0.03708513708513708,0.011363636363636364,0.08225108225108224,4.0512,4.0512,0.018181818181818164,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,0.6363636363636364,26.681818181818183,0.2245151515151515
model_758,0.0005,0.001,0.1,True,100,2000,22,525000.0,26.90909090909091,0.5909090909090909,0.04080578512396694,0.014649390231303832,0.03475966804280056,0.011296916306714503,0.0,0.03383838383838384,0.0,0.07954545454545454,8.121,8.121,0.011688311688311666,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.4090909090909091,26.727272727272727,0.056939393939393915
model_759,0.0005,0.001,0.1,True,100,3000,22,525000.0,26.90909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014285714285714268,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.5,26.90909090909091,0.0
model_760,0.0005,0.001,0.1,True,100,5000,22,525000.0,26.90909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010389610389610367,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.36363636363636365,26.90909090909091,0.0
model_761,0.0005,0.001,0.2,False,1,500,22,525000.0,26.90909090909091,0.8636363636363636,0.017389807162534434,0.017389807162534434,0.01145989427239427,0.01145989427239427,0.010569985569985568,0.010569985569985568,0.04545454545454545,0.0606060606060606,1.9173333333333333,1.9173333333333333,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.45454545454545453,26.772727272727273,0.13636363636363635
model_762,0.0005,0.001,0.2,False,1,1000,22,525000.0,26.90909090909091,0.5909090909090909,0.011707988980716249,0.011707988980716249,0.007908757908757905,0.007908757908757905,0.007323232323232323,0.007323232323232323,0.03409090909090909,0.03787878787878787,3.904,3.904,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.45454545454545453,26.818181818181817,0.09090909090909091
model_763,0.0005,0.001,0.2,False,1,2000,22,525000.0,26.90909090909091,0.45454545454545453,0.008264462809917354,0.003136410448459882,0.005476451259583786,0.0019721891888709636,0.0,0.00505050505050505,0.0,0.022727272727272728,7.855999999999999,7.855999999999999,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.4090909090909091,26.863636363636363,0.01624242424242425
model_764,0.0005,0.001,0.2,False,1,3000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_765,0.0005,0.001,0.2,False,1,5000,22,525000.0,26.90909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.4090909090909091,26.90909090909091,0.0
model_766,0.0005,0.001,0.2,False,10,500,22,525000.0,26.90909090909091,0.8636363636363636,0.01680705657978385,0.01680705657978385,0.01139623244402656,0.01139623244402656,0.010569985569985568,0.010569985569985568,0.04545454545454545,0.056818181818181816,1.9346666666666668,1.9346666666666668,0.014285714285714261,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.5,26.772727272727273,0.13636363636363635
model_767,0.0005,0.001,0.2,False,10,1000,22,525000.0,26.90909090909091,0.5909090909090909,0.011707988980716249,0.011707988980716249,0.007908757908757905,0.007908757908757905,0.007323232323232323,0.007323232323232323,0.03409090909090909,0.03787878787878787,3.96,3.96,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.45454545454545453,26.818181818181817,0.09090909090909091
model_768,0.0005,0.001,0.2,False,10,2000,22,525000.0,26.90909090909091,0.45454545454545453,0.008264462809917354,0.002830266232927382,0.005476451259583786,0.0017742740568739456,0.0,0.00505050505050505,0.0,0.022727272727272728,8.072000000000001,8.072000000000001,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.4090909090909091,26.863636363636363,0.014606060606060595
model_769,0.0005,0.001,0.2,False,10,3000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_770,0.0005,0.001,0.2,False,10,5000,22,525000.0,26.90909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.4090909090909091,26.90909090909091,0.0
model_771,0.0005,0.001,0.2,False,50,500,22,525000.0,26.90909090909091,1.0454545454545454,0.039534329307056575,0.039534329307056575,0.034123505171299286,0.034123505171299286,0.0332972582972583,0.0332972582972583,0.053030303030303025,0.07954545454545454,2.064,2.064,0.015584415584415555,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.5454545454545454,26.727272727272727,0.18181818181818182
model_772,0.0005,0.001,0.2,False,50,1000,22,525000.0,26.90909090909091,0.6818181818181818,0.017389807162534434,0.01736138859877075,0.01145989427239427,0.01144110205946115,0.007323232323232323,0.010569985569985568,0.03409090909090909,0.0606060606060606,3.9773333333333336,3.9773333333333336,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.5,26.772727272727273,0.13612121212121212
model_773,0.0005,0.001,0.2,False,50,2000,22,525000.0,26.90909090909091,0.5,0.008264462809917354,0.002824576753909482,0.005476451259583786,0.0017706073293572546,0.0,0.00505050505050505,0.0,0.022727272727272728,8.076,8.076,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.45454545454545453,26.863636363636363,0.014575757575757568
model_774,0.0005,0.001,0.2,False,50,3000,22,525000.0,26.90909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.5,26.90909090909091,0.0
model_775,0.0005,0.001,0.2,False,50,5000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_776,0.0005,0.001,0.2,False,100,500,22,525000.0,26.90909090909091,1.6363636363636365,0.043170692943420214,0.043170692943420214,0.03788007917580717,0.03788007917580717,0.03708513708513708,0.03708513708513708,0.049810606060606055,0.08304195804195803,1.9696000000000002,1.9696000000000002,0.02597402597402595,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,0.9090909090909091,26.681818181818183,0.22727272727272727
model_777,0.0005,0.001,0.2,False,100,1000,22,525000.0,26.90909090909091,0.9545454545454546,0.04490176888502247,0.04465344027965559,0.038139736169627465,0.03791783692802022,0.00505050505050505,0.03708513708513708,0.011363636363636364,0.08982683982683982,4.0168,4.0168,0.016883116883116864,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,0.5909090909090909,26.681818181818183,0.2255757575757576
model_778,0.0005,0.001,0.2,False,100,2000,22,525000.0,26.90909090909091,0.5454545454545454,0.018078512396694214,0.006130642054650895,0.012032395315527838,0.003922358255298209,0.0,0.01111111111111111,0.0,0.056818181818181816,8.033333333333333,8.033333333333333,0.011688311688311666,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.4090909090909091,26.772727272727273,0.04469696969696968
model_779,0.0005,0.001,0.2,False,100,3000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012969,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_780,0.0005,0.001,0.2,False,100,5000,22,525000.0,26.90909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010389610389610367,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.36363636363636365,26.90909090909091,0.0
model_781,0.0005,0.001,0.2,True,1,500,22,525000.0,26.90909090909091,0.8636363636363636,0.017389807162534434,0.017389807162534434,0.01145989427239427,0.01145989427239427,0.010569985569985568,0.010569985569985568,0.04545454545454545,0.0606060606060606,1.9173333333333333,1.9173333333333333,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.45454545454545453,26.772727272727273,0.13636363636363635
model_782,0.0005,0.001,0.2,True,1,1000,22,525000.0,26.90909090909091,0.5909090909090909,0.011707988980716249,0.011707988980716249,0.007908757908757905,0.007908757908757905,0.007323232323232323,0.007323232323232323,0.03409090909090909,0.03787878787878787,3.904,3.904,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.45454545454545453,26.818181818181817,0.09090909090909091
model_783,0.0005,0.001,0.2,True,1,2000,22,525000.0,26.90909090909091,0.45454545454545453,0.008264462809917354,0.003136410448459882,0.005476451259583786,0.0019721891888709636,0.0,0.00505050505050505,0.0,0.022727272727272728,7.855999999999999,7.855999999999999,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.4090909090909091,26.863636363636363,0.01624242424242425
model_784,0.0005,0.001,0.2,True,1,3000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_785,0.0005,0.001,0.2,True,1,5000,22,525000.0,26.90909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.4090909090909091,26.90909090909091,0.0
model_786,0.0005,0.001,0.2,True,10,500,22,525000.0,26.90909090909091,0.8636363636363636,0.01680705657978385,0.01680705657978385,0.01139623244402656,0.01139623244402656,0.010569985569985568,0.010569985569985568,0.04545454545454545,0.056818181818181816,1.9346666666666668,1.9346666666666668,0.014285714285714261,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.5,26.772727272727273,0.13636363636363635
model_787,0.0005,0.001,0.2,True,10,1000,22,525000.0,26.90909090909091,0.5909090909090909,0.011707988980716249,0.011707988980716249,0.007908757908757905,0.007908757908757905,0.007323232323232323,0.007323232323232323,0.03409090909090909,0.03787878787878787,3.96,3.96,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.45454545454545453,26.818181818181817,0.09090909090909091
model_788,0.0005,0.001,0.2,True,10,2000,22,525000.0,26.90909090909091,0.45454545454545453,0.008264462809917354,0.002830266232927382,0.005476451259583786,0.0017742740568739456,0.0,0.00505050505050505,0.0,0.022727272727272728,8.072000000000001,8.072000000000001,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.4090909090909091,26.863636363636363,0.014606060606060595
model_789,0.0005,0.001,0.2,True,10,3000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_790,0.0005,0.001,0.2,True,10,5000,22,525000.0,26.90909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.4090909090909091,26.90909090909091,0.0
model_791,0.0005,0.001,0.2,True,50,500,22,525000.0,26.90909090909091,1.0454545454545454,0.039534329307056575,0.039534329307056575,0.034123505171299286,0.034123505171299286,0.0332972582972583,0.0332972582972583,0.053030303030303025,0.07954545454545454,2.064,2.064,0.015584415584415555,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.5454545454545454,26.727272727272727,0.18181818181818182
model_792,0.0005,0.001,0.2,True,50,1000,22,525000.0,26.90909090909091,0.6818181818181818,0.017389807162534434,0.01736138859877075,0.01145989427239427,0.01144110205946115,0.007323232323232323,0.010569985569985568,0.03409090909090909,0.0606060606060606,3.9773333333333336,3.9773333333333336,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.5,26.772727272727273,0.13612121212121212
model_793,0.0005,0.001,0.2,True,50,2000,22,525000.0,26.90909090909091,0.5,0.008264462809917354,0.002824576753909482,0.005476451259583786,0.0017706073293572546,0.0,0.00505050505050505,0.0,0.022727272727272728,8.076,8.076,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.45454545454545453,26.863636363636363,0.014575757575757568
model_794,0.0005,0.001,0.2,True,50,3000,22,525000.0,26.90909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.5,26.90909090909091,0.0
model_795,0.0005,0.001,0.2,True,50,5000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_796,0.0005,0.001,0.2,True,100,500,22,525000.0,26.90909090909091,1.6363636363636365,0.043170692943420214,0.043170692943420214,0.03788007917580717,0.03788007917580717,0.03708513708513708,0.03708513708513708,0.049810606060606055,0.08304195804195803,1.9696000000000002,1.9696000000000002,0.02597402597402595,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,0.9090909090909091,26.681818181818183,0.22727272727272727
model_797,0.0005,0.001,0.2,True,100,1000,22,525000.0,26.90909090909091,0.9545454545454546,0.04490176888502247,0.04465344027965559,0.038139736169627465,0.03791783692802022,0.00505050505050505,0.03708513708513708,0.011363636363636364,0.08982683982683982,4.0168,4.0168,0.016883116883116864,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,0.5909090909090909,26.681818181818183,0.2255757575757576
model_798,0.0005,0.001,0.2,True,100,2000,22,525000.0,26.90909090909091,0.5454545454545454,0.018078512396694214,0.006130642054650895,0.012032395315527838,0.003922358255298209,0.0,0.01111111111111111,0.0,0.056818181818181816,8.033333333333333,8.033333333333333,0.011688311688311666,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.4090909090909091,26.772727272727273,0.04469696969696968
model_799,0.0005,0.001,0.2,True,100,3000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012969,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_800,0.0005,0.001,0.2,True,100,5000,22,525000.0,26.90909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010389610389610367,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.36363636363636365,26.90909090909091,0.0
model_801,0.0005,0.005,0.01,False,1,500,22,525000.0,26.90909090909091,27.0,0.045410054350102896,0.045410054350102896,0.051077444978026736,0.051077444978026736,0.08521347933112638,0.08521347933112638,0.06254965384178866,0.1397313956811038,1.5387499999999987,1.6369249999999902,0.7064935064935064,-28.285797035177314,-30.218680534369938,-53.91026437649009,0.6818181818181818,24.727272727272727,26.227272727272727,0.6818181818181818
model_802,0.0005,0.005,0.01,False,1,1000,22,525000.0,26.90909090909091,15.227272727272727,0.0530232925183232,0.05114833849392424,0.058477902987334636,0.056079115967065024,0.04434046345811052,0.08521347933112638,0.04786978697869786,0.1762161751292186,3.2237499999999915,3.559574999999994,0.4,-27.59957246599241,-28.692324097829157,-53.73501483189222,0.6818181818181818,14.0,26.227272727272727,0.6297575757575768
model_803,0.0005,0.005,0.01,False,1,2000,22,525000.0,26.90909090909091,7.954545454545454,0.060470691837066416,0.02949477606122941,0.06488207906255009,0.030084286975993815,0.017825311942959002,0.0814256005432476,0.06906158357771261,0.18388429752066113,6.0574999999999894,6.2044000000000015,0.20649350649350648,-27.113684773902698,-27.663630230876173,-53.56598477268869,0.6363636363636364,7.2272727272727275,26.272727272727273,0.37218181818181717
model_804,0.0005,0.005,0.01,False,1,3000,22,525000.0,26.90909090909091,5.363636363636363,0.014374514374514369,0.012645034386185451,0.013523784301075231,0.008759392729026592,0.010249554367201423,0.017825311942959002,0.09134199134199134,0.0922077922077922,3.0413333333333057,3.0845333333333076,0.14675324675324672,-27.103659106504832,-27.483624192176627,-53.6864038363962,0.22727272727272727,5.136363636363637,26.681818181818183,0.12542424242424358
model_805,0.0005,0.005,0.01,False,1,5000,22,525000.0,26.90909090909091,3.409090909090909,0.014435856541119695,0.01348625761250995,0.012407147907661896,0.010290224931055404,0.01403743315508021,0.01403743315508021,0.09232954545454546,0.09232954545454546,1.9499999999999817,2.9321999999999733,0.09220779220779218,-26.991024357489668,-27.22102403192653,-53.69420633845305,0.18181818181818182,3.227272727272727,26.727272727272727,0.14515151515151578
model_806,0.0005,0.005,0.01,False,10,500,22,525000.0,26.90909090909091,26.954545454545453,0.0384094953045739,0.0384094953045739,0.046880120169910194,0.046880120169910194,0.0814256005432476,0.0814256005432476,0.0534536817994067,0.09427289977574606,1.7088571428571329,1.7968571428571372,0.7116883116883117,-28.321137554870756,-30.27161949711586,-53.9368056746573,0.6363636363636364,24.90909090909091,26.272727272727273,0.6363636363636364
model_807,0.0005,0.005,0.01,False,10,1000,22,525000.0,26.90909090909091,15.181818181818182,0.04671149557513193,0.04384806921041038,0.05488711338614422,0.05211850681539363,0.04055258467023173,0.0814256005432476,0.025136612021857917,0.13126262626262625,3.7671428571428445,4.107342857142851,0.4012987012987013,-27.550603514043416,-28.644007724852386,-53.640265045002565,0.6363636363636364,14.045454545454545,26.272727272727273,0.5899090909090918
model_808,0.0005,0.005,0.01,False,10,2000,22,525000.0,26.90909090909091,7.954545454545454,0.046667978486160305,0.01992076657657045,0.05362527213567738,0.021644894393323788,0.010249554367201423,0.066815210932858,0.02331002331002331,0.11509324009324008,6.437999999999993,6.765866666666665,0.21298701298701295,-27.158206173763666,-27.72799151389903,-53.60058623096871,0.45454545454545453,7.454545454545454,26.454545454545453,0.24893939393939543
model_809,0.0005,0.005,0.01,False,10,3000,22,525000.0,26.90909090909091,5.409090909090909,0.0073617531244649865,0.005647351189852946,0.009323726401041605,0.004582943244206505,0.006461675579322635,0.014037433155080214,0.045883361921097765,0.0467409948542024,4.50799999999994,4.57639999999996,0.14935064935064932,-27.108607260013628,-27.493572282388925,-53.688852021553245,0.18181818181818182,5.2272727272727275,26.727272727272727,0.08000000000000175
model_810,0.0005,0.005,0.01,False,10,5000,22,525000.0,26.90909090909091,3.409090909090909,0.007442849548112704,0.0064948370147320635,0.008237006122841213,0.006123598652677773,0.010249554367201423,0.010249554367201423,0.046875,0.046875,2.8749999999999587,4.344699999999941,0.09350649350649348,-26.990947102772815,-27.220946777249296,-53.69412908371639,0.13636363636363635,3.272727272727273,26.772727272727273,0.09975757575757664
